author;comment;;;;;;;;;;;;;;;;
"barak militer tsb sistemnya gmn? keras? tegas? apa yg akan pembinanya lakukan kl ada """"bibit"""" yg bandel bilang """"gw gak mau lakuin ini-itu";" mau apa?"""". dikembalikan ke ortu?. dihajar? tidak dikasih makan?""";;;;;;;;;;;;;;;;
@armandaponco8540;Itu yang nyinyir kebijakan bang dedy, mereka kerjanya apaan sih ? Suka Bacoooot doang;;;;;;;;;;;;;;;;
@ezraandika;Kerennn?;;;;;;;;;;;;;;;;
@Bodyguar69;KDM.PRESIDEN RI NEXT????;;;;;;;;;;;;;;;;
@petersunardi8669;saya dari pati Jateng hadir;;;;;;;;;;;;;;;;
@kadektegeh410;Saya orang Bali, ikut senang dan bangga dengan gubernur jawa barat, semoga kedepan Bapak KDM bisa menjadi milik seluruh rakyat Indonesia alias menjadi pemimpin negara (presiden RI) ??????;;;;;;;;;;;;;;;;
@wswastaanekachannel;NTB ingin ikut ngumpul apa boleh....;;;;;;;;;;;;;;;;
@sulemiuser1314;Terharu;;;;;;;;;;;;;;;;
@Rdplkyzrt;Masuk ni program;;;;;;;;;;;;;;;;
@NanaSujana-e9e;Assalamualaikum wr wb..Bapa sehat trus.sukses slalu.trus lah berbuat baik untuk rakyat indonesia.sllu bermanfaat bagi Orang lain.semangat pak.salam dari anak Ciamis pak;;;;;;;;;;;;;;;;
@gulalietv6887;Anak-anak umur segitu sedang memerlukan arah, karena energi mereka sedang tinggi2nya. Kepingin dianggap, memerlukan validasi atas prestasi mereka dan pengen merasa bangga atas diri mereka sendiri. Kalau kondisi di rumah tidak nyaman, orang tua sedang sulit atau tidak akur, ya begitulah jadinya. Mereka cari validasi di luar tapi jadinya nggak terarah.;;;;;;;;;;;;;;;;
@AsepRungkad-fp1wf;Contoh nyata kebangkitan peminpin yg sesuai keinginan rakyat kdm, urat kawat mental baja;;;;;;;;;;;;;;;;
@RayhanRayhan-t8n;Kang dedi kl yg dr Majalengka mau ikutan gmn;;;;;;;;;;;;;;;;
@amirulbasori1098;Moga diikuti oleh pemimpin lainnya, peduli  generasi bangsa ??????;;;;;;;;;;;;;;;;
@AntiCorruption2011;Sehat selalu dan Panjang umur untuk Gubernur Jabar, pak Dedi Mulyadi. ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Lanjutkan !! ????;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Rakyat Jabar dan Rakyat Indonesia sangat butuh sosok pemimpin seperti mu. Saya berharap para pemimpin Indonesia bisa mencontoh mu untuk bangsa dan negara Indonesia makin cerdas; moderen; berakhlak; makmur; sejahtera; beradab dan bergerak melesat maju melampaui bangsa2 dan negara lainnya yg sdh lebih dulu maju.;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
BANGSA INDONESIA MASIH PUNYA HARAPAN BILA PEMIMPIN NYA SEPERTI DIRI MU.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Sampurasun; TUHAN YG MAHA KUASA MENYERTAIMU. Amin ! ????????;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Dari Medan; Sumatera Utara.;;;;;;;;;;;;;;;;
Kamis 8 Mei 2025;" PKL. 18:00 WIB.""";;;;;;;;;;;;;;;;
@IbonkSaja;Semoga nular ke Bali;;;;;;;;;;;;;;;;
@DitDS-f6x;Aamiin;;;;;;;;;;;;;;;;
@adiirwanto7895;Kami rakyat Indonesia ikhlas pak anda memimpin negri ini tnpa mencalonkanpun rakyat bakal memilih anda. Rakyat rindu pemimpin seperti anda. Dan saya pribadi yakin Indonesia akan lebih baik dan semakin di depan kalau mentalitas dan sikap pemimpinnya seperti anda. Semoga Allah SWT melimpahkan kesehatan dan meluaskan rezeki p. Dedi??????. Salam hormat dari saya arek Suroboyo;;;;;;;;;;;;;;;;
@istanalangit8875;KAPAN JAWA TIMUR PUNYA PROGRAM SEPERTI KANG DEDI;;;;;;;;;;;;;;;;
@arieridwan9533;Nah ini baru pengayom masyarakat;;;;;;;;;;;;;;;;
@FadilaIklima;Pa gub tolong kembalikan wisata alam gunung puntang jawa barat pak dedi, sekarang kolam cinta tempat kenang kenangan jaman dulu susah masuk karena ada cafe ??;;;;;;;;;;;;;;;;
@habilalu6128;Sy pernah merasakan yg seperti ini. Tiap hari lari 3 km push up 100 x 2 sehari. Bahkan lebih klo dapat hukuman. ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tapi yg paling berat itu ketika makan masakan sendiri dan teman.. Krn ada jadwal masak kelompok. ;;;;;;;;;;;;;;;;;
"Selama 4 bulan... ????""";;;;;;;;;;;;;;;;;
@dhovaloz3525;Wajib dukung terus;;;;;;;;;;;;;;;;
@LutvyPancaraya;Naon nu salah mun kiyeu.. mana nu teu setuju.. lalieur KPAI teh, piraku teu di dukung malah ges kiyeu koar koar kamar kamana wae;;;;;;;;;;;;;;;;
@harunrosyid8034;saya orang jatim Terharu dengan perjuangan KDM dalam memimpin Jabar, LUAR BIASA;;;;;;;;;;;;;;;;
@CnCgarislucu;Haru euy...  ??;;;;;;;;;;;;;;;;
@WisnuwardanaWardana-m8x;Pembekalan buat anak2 remaja yang sangat berarti.;;;;;;;;;;;;;;;;
@Rumah_Satria;Terima kasih pak KDM, pembangunan yang maasive di babelan bekasi sudah mulai terlihat. Semoga ini awal dan langkah yang baik.;;;;;;;;;;;;;;;;
@block_minus;pak KDM,,bisa tukeran gubernur,,bentar aja..;;;;;;;;;;;;;;;;
@Han-s1b;mantap benar pak Gubernur KDM....salut saya;;;;;;;;;;;;;;;;
@Qirenpraja;Pak dedy saya mah nungguin pak dedy hari ini pas ada acara di parung panjang. Kirain mah bpk mau kunjungan ke parung panjang pak. Dri pagi sampe sore saya nungguin bpk ternyata bpk berhalangan hadir. Padahal banyak bgt pak yg ingin saya ceritakan ke pak dedy prihal keluarga saya yg hingga saat ini blm mendapatkan keadilan dri kejadian pengeroyokan pak??;;;;;;;;;;;;;;;;
@aminullah3955;Alhamdulillah  hampir merata semua penerapan pak dedy ini di semua kota di Indonesia  anak2 dah mulai takut mengang hp;;;;;;;;;;;;;;;;
@rizqifauzi1463;Masha Allah Saya sangat Terharu ??;;;;;;;;;;;;;;;;
@MutiaraAlana;Keren pisan bapa aing;;;;;;;;;;;;;;;;
@rosiana4103;Senang sekali dengan kbijakan bapak Gubernur , anak2 belajar disiplin dan taat sm guru. Semoga ke depannya geberasi muda jauh akan lebih baik;;;;;;;;;;;;;;;;
@mr.u594;KPAI dan Komnas HAM harus diajak kesini kayak nya biar melek.;;;;;;;;;;;;;;;;
@HaidarGhifari-b4j;assalamualaikum pak kdm kalau ada untuk anak 20th  saya mau nitipin anak saya pak ,soal nya anak sy susah bgt di nasehatin nya pak ??;;;;;;;;;;;;;;;;
@endardaryanto8051;????????????????;;;;;;;;;;;;;;;;
@endardaryanto8051;Takbir.. Allahu Akbar;;;;;;;;;;;;;;;;
@lisaevendi691;Pak Dedi saya boleh sowan ndak nggih??;;;;;;;;;;;;;;;;
@endardaryanto8051;????jujur saya sampe nangis melihat anak anak seperti ini ..sukses buat bapa aing... sukses terus buat pa gubernur;;;;;;;;;;;;;;;;
@DPyoer;Saya...sangat setuju...gebrakan kdm...yg dri purwokerto jateng....;;;;;;;;;;;;;;;;
@Ungkapanhati-0425;BUZER HILANG DISINI GA ADA WKWKWK;;;;;;;;;;;;;;;;
@tuakamin;Coba ada di NTB juga, pasti seru ini.. Saya teringat dengan konsep bela negara ala @mardigu;;;;;;;;;;;;;;;;
@itsmeH831;Assalamu'alaikum kang Dedi saya orang Lampung, saya sangat bangga sama kang dedi.ini mah pantesnya jadi presiden...sehat selalu buat kang Dedi dan kru????????????????;;;;;;;;;;;;;;;;
@DPyoer;Mau tanya sy...dri puwokerto...jateng .mau beli kaos KDM...dimanakah....?;;;;;;;;;;;;;;;;
".""";;;;;;;;;;;;;;;;;
@umirahmi5848;Bubarkan saja KPAI aku warga jakarta tapi aku suka dng kang Dedi ???;;;;;;;;;;;;;;;;
@cahcoplak729;bangga banget;;;;;;;;;;;;;;;;
@bobanyasidawet5882;Bah... Moga makin baik generasi muda Jabar..;;;;;;;;;;;;;;;;
"Pak gubernur dan bupatinya moga makin dilancarkan rezeki yang halal biar makin banyak generasi muda yang kebantu""";;;;;;;;;;;;;;;;;
@pwuttriiiy3115;Yang setuju dengan program KDM silahkan bersatu;;;;;;;;;;;;;;;;
@dasepmunawar1680;Assalamu'alaikum Bapak Gubernur, Nepangkeun abdi ti Cianjur anu kalintang ngadukungna kana kebijakan Bapa, mudah2an Bapa sehat salamina amin.;;;;;;;;;;;;;;;;
Punten ngawagel bapa; mamanawian bapa teukaabotan; abdi oge kalintang meryogikeun bantosan ti bapa kanggo pun anak; abdi gaduh putra alhamdulillah solehah nanging teuacan gaduh damel parantos 2x ngiringan tes CPNS nanging teuacan berhasi; mamanawian ngalangkungan silaturahmi sareng bapa;" aya jalan kanggo pun anak amin.""";;;;;;;;;;;;
@musriah4918;Kami rakyat mendukung  kebij;;;;;;;;;;;;;;;;
@salahuddinsyam1020;Bapak Aing Keren..Mantap..Semoga Generasi Anak Muda Khususnya JABAR Jadi Lebih Berkualitas..Hidup KDM Semoga JABAR Lebih Maju dan Sejahtera..??;;;;;;;;;;;;;;;;
@hasanbengkel5086;Kang dedi kurikulum sekarang tolong ditambah,saya berharap kurikulum bisnis dimasukin, seperti berdagang,membuat projek apa yg menghasil,sehingga para siswa-siswi terbiasa menghasil kan uang saat mereka keluar sekolah,saat kita keluar sekolah dituntut untuk hidup mandiri,coba disekolah dibukakan ruang  tuk siswa siswi tuk berdagang,sehingga kluar sekolah ga ada rasa malu,sebab hanya ilmu mencari uang yg dipakai setelah keluar sekolah,sejk saya keluar sekolah sampai sekarang ilmu matematika x+y=........ga kepakai dalam kehidupan sehari-hari;;;;;;;;;;;;;;;;
@tatagindra23;Istimewa ?;;;;;;;;;;;;;;;;
@tinetamariz6747;Pa gub selain dibina dibarak militer... Janga lupa pemahaman di bidang agamanya juga.. Nuhun pak;;;;;;;;;;;;;;;;
@kajesquad5785;usul .. utk susu, mungkin lbh baik susu sapi murni drpd susu kotak;;;;;;;;;;;;;;;;
@musriah4918;Kami  mendukung  kebijakan  KDM  mantap  KDM;;;;;;;;;;;;;;;;
@kakakpentoltv3391;Baaahhh ngeri kali instruktur nya Medan punya,mantap;;;;;;;;;;;;;;;;
@banginaf;Saya mau usul..para pejabat harusnya ya di militer kayak gini...yg sering bolos kerja..suka absen doang tp g kerja ... masukin barak saja pak ...;;;;;;;;;;;;;;;;
@kakakpentoltv3391;Halooo apa kabar Jawa timur 2 periode cuma safari dan kunjungan,pemimpin Jabar sudah berjalan dan bergerak nyata Jatim masih safari dan kunjungan seperti 5 tahun yang lalu??????;;;;;;;;;;;;;;;;
@Prokopim77;PRABOWO  nangis liat ini hahaha;;;;;;;;;;;;;;;;
@Zumroati;Orang orang jahat akan menyerang kdm dg ham dan hukum perlindungan anak;;;;;;;;;;;;;;;;
@idhamdarwis;????;;;;;;;;;;;;;;;;
@rohmanzk3994;Salutku untuk pak dedi dan Kostrad,khususnya di resimen 1 purwakarta yg telah mendidik dan mengubah  anak - anak yg dianggap bandel menjadi lebih baik!;;;;;;;;;;;;;;;;
@AskalNono;Terharu sya ketemu gubernur spertimu;;;;;;;;;;;;;;;;
@AskalNono;Makanya prabowo senang skali soal KDM;;;;;;;;;;;;;;;;
@AskalNono;Sya dari NTT fans skali KDM semenjak beliau urus masalah Pegi di cianjur??????;;;;;;;;;;;;;;;;
@craftsmanproject7973;Semoga adik adik kita jadi lebih di siplin,dan lebih baik lagi.;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
"Luarbiasa gebrakan pak gubernur ini""";;;;;;;;;;;;;;;;;
@NdaaWavy;Nangis saya liat vidio ini.sehat slalu pa;;;;;;;;;;;;;;;;
@mr.m5288;mana nih orang² KPAI ?;;;;;;;;;;;;;;;;
"ditunggu komen dari orang² KPAI""";;;;;;;;;;;;;;;;;
@muhammadzainal6422;Mantap pak Gubernur KDM truskan pak jangan pernah bosan untuk berbuat baik;;;;;;;;;;;;;;;;
@ahmadsampoerno3358;Program kek gini banyak yg suaranya sumbang,terutama KPAI??;;;;;;;;;;;;;;;;
@ignacia84;Asem...dibanding pak DM....duh guber gw sm skl kagak kerja;;;;;;;;;;;;;;;;
@ArionoJuliansyah;Sehat selalu kang Dedi sudah langka org seperti mund negri ini maju terus dia atas kebenaran ????;;;;;;;;;;;;;;;;
@DjuandaMoidady;Semoga banyak gubernur yang mengikuti program Pak KDM agar rakyat Indonesia dapat merasakan amanah Pancasila dan UUD NRI 45 itu amin;;;;;;;;;;;;;;;;
@marselcello1937;komnas HAM dan KPAI mana mampu mendidik anak² menjadi seperti ini;;;;;;;;;;;;;;;;
@dennykurniawan240;inilah contoh gubenur yg mengayomi rakyatnya... haiii gubenur seluruh indonesia bukalah mata dan hati kalian contohlah P KDM... jangan hanya duduk d kantor memikirkan apa yg mau d korupsi... the next PRESIDEN... slm dari PAMEKASAN;;;;;;;;;;;;;;;;
@craftsmanproject7973;Aamiin;;;;;;;;;;;;;;;;
@rossarossa6576;menit ke 26.12 jadi ikut nangis dan terharu atas ketulusan doa bapak aing, semoga bapak aning selalu dalam Lindungan Allah SWT;;;;;;;;;;;;;;;;
@hendraboy8771;kalbar hadir mendukung kebijakan kdm ????????;;;;;;;;;;;;;;;;
@wahyupranoto3212;Saya warga jakarta pak, saya dukung kegiatan bapak...Sehat sehat selalu pak ?;;;;;;;;;;;;;;;;
@B2MC03;Ngeri pak merinding dan terharu saya liatnya;;;;;;;;;;;;;;;;
"Saya selaku orang sulsel mendukung hal2 seperti ini mudah2an seluruh gebernur di Indonesia meniru kebijakan seperti ini ??""";;;;;;;;;;;;;;;;;
@buyuangtabek;Saya jadi ingat gubernur Azwar Anas dari Sumbar;;;;;;;;;;;;;;;;
@susantiwati8609;Mantap;;;;;;;;;;;;;;;;
@maulanabigboss6709;Pemimpin di tiap kota seperti pak KDM ... Nggak nyampe 10 tahun. Indonesia pasti jadi negara sejahtera !;;;;;;;;;;;;;;;;
@animsugianto9617;Pa abdi hyong tepang langsung kngen irha nya pa?;;;;;;;;;;;;;;;;
@deddyfirdaus401;beda kelas ridwan kamil sama deddy mulyadi....keren kdm..saya dukung KDM 2 periode jawa barat;;;;;;;;;;;;;;;;
@fanza_89;Terapkan di seluruh indonesia;;;;;;;;;;;;;;;;
@pemain_timnasidn;KDM asset bangsa, KDM 2029;;;;;;;;;;;;;;;;
@dimasaditiya10;salah 1 dari mereka bakal ada calon penerus pa dedi, semangatttt dan sehat selalu pa ??;;;;;;;;;;;;;;;;
@apengantik8585;Kalo indonesia mengadakan program spt ini,saya sbg warga negara Indonesia sangat setuju sekali;;;;;;;;;;;;;;;;
@dewimahamaya1119;ga sabar pengen KDM RI 1;;;;;;;;;;;;;;;;
@Youbetv_21;Pak Dedi , mohon juga bisa d pantau dan di arahkan dari aparat atau dari pihak sekolah mungkin , Saya tiap pagi berangkat kerja selalu prihatin melihat anak sekolah pagi² berangkat sekolah sambil merokok di pinggir jalan dengan PD dan terang²an , beda dengan zaman saya sekolah dulu walopun ada siswa yg badung merokok tp gk ada yg berani merokok terang²an itupun harus sembunyi².;;;;;;;;;;;;;;;;
@kragel99;Pengen daerah ku punya pemimpin kayak begini;;;;;;;;;;;;;;;;
@azisLunk;Semangat adek adeku ?????;;;;;;;;;;;;;;;;
@seurunekalee;Kai dari Aceh juga setuju dengan programnya KDM;;;;;;;;;;;;;;;;
@pakmajek9770;Suka kesel kalo liat anak tawuran, sampe pernah bilang ke anak sendiri kalo kamu sampe ikut2an tawuran mamah bakalan minta ke pemerintah buat kirim ke Palestina biar ikut jihad dari pada mati sia2 karena tawuran, alkhamdulillahnya anaku penurut,dan pak Dedi maju terus pak semoga rakyat Jabar menjadi lebih baik;;;;;;;;;;;;;;;;
@dimas3p8;kerja nyata ya gini, gerak terus ga ngonten ga keren lah.;;;;;;;;;;;;;;;;
@mawarindah-k5z;ya allah sangat sangat terharu;;;;;;;;;;;;;;;;
@rsdi_art;Padhal baru beberapa hari tapi sikap anak2 sudah oke, salut sama para pelatih;;;;;;;;;;;;;;;;
@ferlyanijayamawarni3692;Cetak sejarah baru KDM;;;;;;;;;;;;;;;;
@dwiendarwati3358;Semoga keberhasilan bisa diikuti provinsi lainnya. Salut bpk gubernur jabar. bpk.KDM.;;;;;;;;;;;;;;;;
"??????????""";;;;;;;;;;;;;;;;;
@Lutviyani-c7x;Assalamualaikum....Ijin pak kalau boleh kenapa gak dari tingkat dasar agar bisa lebih matang dalam nanti nya memasuki dunia remaja dalam segi pendidikan karakter, kemandirian dan kedisiplinan nya juga pak ??????;;;;;;;;;;;;;;;;
@AsepMugiwara;Bapa aing gak pernah cape urusin masyarakat sama generasi selanjut nya,sehat terus bapa aing ??;;;;;;;;;;;;;;;;
@KaElEspulpis;detik² 26.12 ????????;;;;;;;;;;;;;;;;
@saputra4688;Kita  bantu monitoring & evaluasi aja program ini, kalau hasilnya bagus & maksimal bisa di lanjutkan, tp kalau hasilnya sama saja, ya mending ga di lanjutkan.;;;;;;;;;;;;;;;;
@KaElEspulpis;Jgn pengen ikut & pengen sungkem kpd beliau pak Dedi Mulyadi euy?????;;;;;;;;;;;;;;;;
@okisartono3412;Salut kepada Pak Dedi Mulyadi.. biar yang iri banyak.. tetap jalankan program2nya Bapak.. sebagian besar masyarakat pasti mendukung.. ??;;;;;;;;;;;;;;;;
@melkianushaumeni5218;NTT hadir pak sehat selalu;;;;;;;;;;;;;;;;
@imelimel8595;Jabar ingin perubahan..bukan hanya wacana. Tp perlu tindakan yg cepat.kalau daerah lain pejabatnya kontra yg itu urusan kalian..toh jabar gak ingin pendapat kalian.aku warga jkt tp seneng dan bangga dgn kdm...;;;;;;;;;;;;;;;;
@heniharsa;Assalamualaikum,pa Dedi saya usul untuk anak sekolah terutama anak SMK agar tidak membawa hp;;;;;;;;;;;;;;;;
@heruwihanarto2095;Setiap sepak terjang KDM bikin haru, luar biasa KDM , please saya pinjam KDM 2 thn aja untuk jadi gurbernur Jatim . Saya jamin akan saya kembalikan setelah 2 thn ke Jabar .;;;;;;;;;;;;;;;;
@ulungandika46;"Saya percaya salah dua tiga dan seterusnya ada yang betah dan pasti bilang kepada bapak tentara ""pak saya lanjut di sini mau jadi tentara saja""";;;;;;;;;;;;;;;;
@wantv7902;KEREN IS THE BEST BAPAK AINK ??????????;;;;;;;;;;;;;;;;
@Delisaputri-g6o;Aku mau nitipin diri sendri??;;;;;;;;;;;;;;;;
@MardanMaros;Di tes kang ??, ucapkan Pancasila bang, dan tes otak berhitung perkalian, kang ????;;;;;;;;;;;;;;;;
@SundaSonicEntertainment;1:07 udah nikah belum om??;;;;;;;;;;;;;;;;
@jadidfadilah4399;Program KDM keren dan paling jitu ttg program khusus remaja dan dewasa.;;;;;;;;;;;;;;;;
"  Saya warga Jatim mendukung penuh. Semoga KDM slalu dlm lindunganNYA amin.. saya sumpahin KDM jadi presiden berikutnya. Amin""";;;;;;;;;;;;;;;;;
@astri5382;"Banyak yg kayak gitu Ka, rata""yg cowo pd mo lanjut masuk akmil. Ada juga kmrn cewe ikut k barak malah betah ga mau pulang k rumah, ditanya knp ga mau pulang "" soalnya mamah n papah berantem terus aku ga bisa hidup tenang.. klo disini aku bisa tidur nyenyak..""??";;;;;;;;;;;;;;;;
@RahmaYanti-r6y;The next presiden .;;;;;;;;;;;;;;;;
@james-yq9nb;@Tembeleks..ke 10.000??...;;;;;;;;;;;;;;;;
@SyfaKhoirunisa-c9k;Abdi salaku warga Jabar reueus Jeung Bagja ka bapa aing KDM anu mimpin Jabar Sangkan maju..NU satuju like didieu warga Jabar Kabeh????;;;;;;;;;;;;;;;;
@RFI_LOSER;ada yang lebih bagus pak drpd di gembleng di barak,coba sbgian di pesantren ken pak sawareh,tp pesantren anu ketat,anu pengurusna Galak² subuh kudu hudang ,kudu ngaji,tong lila pak sabulan dua bulan weh,barak militer mah mnurut uing terlalu lembek pak di bnding kehidupan masantren.;;;;;;;;;;;;;;;;
@wales01;terharuuuu;;;;;;;;;;;;;;;;
@MilimNav4;kagum sampai merinding cuy .. semangat Kang ??;;;;;;;;;;;;;;;;
@aishaaisha4923;Coba jemput anak saya pa biar jdi anak yg brguna bagi semua orang trutama bangsa dan negara...keluar sekolah nganggur nga ada kerjaan pa hji...kang dedi Mulyadi  ??????;;;;;;;;;;;;;;;;
@HeriRiswana-e9h;Adik sya kelas 2smp di biayai sekolah SMA sya tp Mlah gk bner sekolah nya Mlah ksian SMA ortu ibu bulak balik di pnggil kesekolahan, dan akhirnya keluarlah sekolah nya ,,krna BP udh meninggal sya yg tanggung semua beban ortu Adik sya, sya 3bersodara cwok semua ,sya anak kedua kaka sya udh nikah  , dan adik sya mlh semakin menjadi nakalnya, sya kerja di jkt , mmh berdua di rumh SMA adik , smpe sakit ortu ibu mikirin anak satu itu bandel bngt minta uang tiap hari , mksa smpe2 ortu rela minjem kesana kesini ,,??;;;;;;;;;;;;;;;;
@AlexSihite-i5f;Terimakasih pak dedi.anak2 ini kelak akan menjadi pemimpin. Senang melihat pendidikan nya;;;;;;;;;;;;;;;;
@abdulazizothman4576;Allah anugarahkan Pemimpin kebijaksaan yang luar biasa...;;;;;;;;;;;;;;;;
@rizkiaprizal4410;Awas KOMNAS HAM komen wkwkwk;;;;;;;;;;;;;;;;
@ukhtykhumaira129;Sy yg ibu-ibu aja pengen ikut militer bgini agar hidup di siplin . Seneng liyatnya;;;;;;;;;;;;;;;;
@setyawan007channel4;Sejauh ini kpai sudah berbuat apa , , perlindungan tanpa di barengi pengajaran ,  .anak akan merasa benas bisa berbuat kriminal kan sudah ada yang melindungi. ..kpai perlu di kaji lagi;;;;;;;;;;;;;;;;
@sigitrahayu3687;"""Semuanya demi kebaikan bangsa"" Sumpah nyirucud pak ieu cipanon, semangat terus sing sehat terus pak ??";;;;;;;;;;;;;;;;
@Room.ngayal;Saya Terharu denga Pak Dedi Mulyadi, sehat pak, Negara ini butuh orang seperti bapak.??;;;;;;;;;;;;;;;;
@breakingnewstv-sh4mb;Hai rakyat Indonesia ;;;;;;;;;;;;;;;;
Kalian catat baik baik ini.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tugas pemimpin  negara dan jg pemimpin daerah;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1 wajib memberikan pendidikan gratis untuk rakyatnya dari TK sampai minimal SMA.untuk kalangan menengah kebawah..;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
2. Tugas pemimpin itu wajib memberikan kesehatan gratis untuk kalangan menengah kebawah.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tugas pemimpin itu wajib menyediakan lapangan kerja yg seluas luasnya agar rakyat tidk bnyak menganggur sehingga tercipta kesejahteraan;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
4.tugas pemimpin wajib membantu permodalan untuk UMKM agar ekonomi kecil dan menengah tumbuh sehingga lapangan kerja terbuka luas..;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Jika pemimpin kalian tidk bisa membuat 4 program utama di atas  berarti itu kegagalan dalam memimpin karena tidk mampu mensejahterakan rakyatnya..;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
"Simple untuk menilai pemimpin itu berhasil atau tidk..""";;;;;;;;;;;;;;;;;
@mistere-m3f;bagus ini buat anak yang susah di didik??;;;;;;;;;;;;;;;;
@breakingnewstv-sh4mb;Hai rakyat Indonesia ;;;;;;;;;;;;;;;;
Kalian catat baik baik ini.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tugas pemimpin  negara dan jg pemimpin daerah;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1 wajib memberikan pendidikan gratis untuk rakyatnya dari TK sampai minimal SMA.untuk kalangan menengah kebawah..;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
2. Tugas pemimpin itu wajib memberikan kesehatan gratis untuk kalangan menengah kebawah.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tugas pemimpin itu wajib menyediakan lapangan kerja yg seluas luasnya agar rakyat tidk bnyak menganggur sehingga tercipta kesejahteraan;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
4.tugas pemimpin wajib membantu permodalan untuk UMKM agar ekonomi kecil dan menengah tumbuh sehingga lapangan kerja terbuka luas..;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Jika pemimpin kalian tidk bisa membuat 4 program utama di atas  berarti itu kegagalan dalam memimpin karena tidk mampu mensejahterakan rakyatnya..;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
"Simple untuk menilai pemimpin itu berhasil atau tidk..""";;;;;;;;;;;;;;;;;
@zainizai5165;Pedukung KDM dari BRUNEI Darussalam kumpul disini...;;;;;;;;;;;;;;;;
@popay1737;Sangat mendukung sekeli ini baru keren???;;;;;;;;;;;;;;;;
@RFI_LOSER;kehidupan masantren dahar masak sorangan ,kdng² dengenan neang di hutan??;;;;;;;;;;;;;;;;
@feraarti-eo8xs;Semangat beliau luar biasa ??;;;;;;;;;;;;;;;;
@tenggobravo5349;Malaysia????;;;;;;;;;;;;;;;;
@MuhammadDaffa-j3e;Satrio piningit dari tatar sunda yg bersenjatakan trisula sudah muncul..gusti allah selalu menjaga njenengan kang..salam dari semarang jateng..rahayu..rahayu..rahayu..;;;;;;;;;;;;;;;;
@JonEdi-p7k;Sip,,,trus lanjutkan kebaikan mu pak,,kami bangga,;;;;;;;;;;;;;;;;
@PutraMadinah72;Sukses terus KDM ????????;;;;;;;;;;;;;;;;
